アイシテマース,アイシテマース,1,Tim Tam,Tom Fool,Menow,Pharamond,Phalaris,Selene,Alcibiades,Supremus,Regal Roman,Gaga,Bull Dog,Teddy,Plucky Liege,Alpoise,Equipoise,Laughing Queen,Two Lea,Bull Lea,Bull Dog,Teddy,Plucky Liege,Rose Leaves,Ballot,Colonial,Two Bob,The Porter,Sweep,Ballet Girl,Blessings,Chicle,Mission Bells,アマゾンウオリアー,Khaled,Hyperion,Gainsborough,Bayardo,Rosedrop,Selene,Chaucer,Serenissima,Eclair,Ethnarch,The Tetrarch,Karenza,Black Ray,Black Jester,Lady Brilliant,War Betsy,War Relic,Man o'War,Fair Play,Mahubah,Friar's Carse,Friar Rock,Problem,Betsy Ross,Mahmoud,Blenheim,Mah Mahal,Celerina,Teddy,Diavolezza
メイクキャラメル,メイクキャラメル,1,Avenue of Flags,シアトルスルー,Bold Reasoning,Boldnesian,Bold Ruler,Alanesian,Reason to Earn,Hail to Reason,Sailing Home,My Charmer,Poker,Round Table,Glamour,Fair Charmer,Jet Action,Myrtle Charm,Beautiful Glass,Pass the Glass,Buckpasser,Tom Fool,Busanda,Amerigo Lady,アメリゴ,Lady Sybil,Beautiful Spirit,Bold Bidder,Bold Ruler,High Bid,Baby La,Sisters Prince,Juliette T.,Dear Laura,Youth,アクアク,Battle Joined,Armageddon,Ethel Walker,Fast Turn,Turn-to,Cherokee Rose,Gazala,Dark Star,Royal Gem,Isolde,Belle Angevine,L'Amiral,Bella,Six Months Long,Northern Dancer,Nearctic,Nearco,Lady Angela,Natalma,Native Dancer,Almahmoud,Prime Time,Eight Thirty,Pilate,Dinner Time,Jacodema,Jacopo,Tedema
メイビーアイ,メイビーアイ,1,ノーザンテースト,Northern Dancer,Nearctic,Nearco,Pharos,Nogara,Lady Angela,Hyperion,Sister Sarah,Natalma,Native Dancer,Mahmoud,Geisha,Almahmoud,Mahmoud,Arbitrator,Lady Victoria,Victoria Park,Chop Chop,Flares,Sceptical,Victoriana,Windfields,Iribelle,Lady Angela,Hyperion,Gainsborough,Selene,Sister Sarah,Abbots Trace,Sarita,ダイナホツト,ディクタス,Sanctus,Fine Top,Fine Art,Toupie,Sanelta,Tourment,Satanella,Doronic,Worden,Wild Risk,Sans Tares,Dulzetta,Bozzetto,Dulcimer,ロイヤルサツシユ,Princely Gift,Nasrullah,Nearco,Mumtaz Begum,Blue Gem,Blue Peter,Sparkle,Sash of Honour,Prince Chevalier,Prince Rose,Chevalerie,Sylko,Nearco,Salecraft
メイプルカラー,メイプルカラー,1,Benny the Dip,シルヴァーホーク,Roberto,Hail to Reason,Turn-to,Nothirdchance,Bramalea,Nashua,Rarelea,Gris Vitesse,アメリゴ,Nearco,Sanlinea,Matchiche,Mat de Cocagne,Chimere Fabuleuse,Rascal Rascal,アクアク,Battle Joined,Armageddon,Ethel Walker,Fast Turn,Turn-to,Cherokee Rose,Savage Bunny,Never Bend,Nasrullah,Lalun,Tudor Jet,Tudor Minstrel,Precious Lady,ラロマンス,リファール,Northern Dancer,Nearctic,Nearco,Lady Angela,Natalma,Native Dancer,Almahmoud,Goofed,Court Martial,Fair Trial,Instantaneous,Barra,Formor,La Favorite,ランガディーヌ,セクレタリアト,Bold Ruler,Nasrullah,Miss Disco,Somethingroyal,Princequillo,Imperatrice,Green Valley,Val de Loir,Vieux Manoir,Vali,Sly Pola,Spy Song,Ampola
メグニアンドリア,メグニアンドリア,1,サッカーボーイ,ディクタス,Sanctus,Fine Top,Fine Art,Toupie,Sanelta,Tourment,Satanella,Doronic,Worden,Wild Risk,Sans Tares,Dulzetta,Bozzetto,Dulcimer,ダイナサツシユ,ノーザンテースト,Northern Dancer,Nearctic,Natalma,Lady Victoria,Victoria Park,Lady Angela,ロイヤルサツシユ,Princely Gift,Nasrullah,Blue Gem,Sash of Honour,Prince Chevalier,Sylko,ワンアイドバンブー,ブライアンズタイム,Roberto,Hail to Reason,Turn-to,Nothirdchance,Bramalea,Nashua,Rarelea,Kelley's Day,グロースターク,Ribot,Flower Bowl,Golden Trail,Hasty Road,Sunny Vale,ドロレスバンブー,ジョンティオンブル,No Mercy,フォルティノ,Crowning Mercy,Kirisana,Kribi,Tolosana,シエンバンブー,ヴェンチア,Relic,Rose o'Lynn,ブラツクバンブー,ザラズーストラ,月里
メグロテイオウ,メグロテイオウ,1,ダルシャーン,シャーリーハイツ,ミルリーフ,Never Bend,Nasrullah,Lalun,Milan Mill,Princequillo,Virginia Water,Hardiemma,ハーディカヌート,ハードリドン,Harvest Maid,Grand Cross,Grandmaster,Blue Cross,Delsy,Abdos,Arbar,Djebel,Astronomie,Pretty Lady,Umidwar,La Moqueuse,Kelty,ヴェンチア,Relic,Rose o'Lynn,マリラ,Marsyas,Albanilla,One Life,L'Emigrant,The Minstrel,Northern Dancer,Nearctic,Natalma,Fleur,Victoria Park,Flaming Page,Suprina,ヴェイグリーノーブル,ヴィエナ,Noble Lassie,Perfecta,Swaps,Cosmah,Pasadoble,Prove Out,グロースターク,Ribot,Flower Bowl,Equal Venture,Bold Venture,Igual,Santa Quilla,Sanctus,Fine Top,Sanelta,Neriad,Princequillo,Sea-Change
メジャーエンブレム,メジャーエンブレム,1,ダイワメジャー,サンデーサイレンス,ヘイロー,Hail to Reason,Turn-to,Nothirdchance,Cosmah,Cosmic Bomb,Almahmoud,Wishing Well,アンダースタンディング,Promised Land,Pretty Ways,Mountain Flower,Montparnasse,Edelweiss,スカーレットブーケ,ノーザンテースト,Northern Dancer,Nearctic,Natalma,Lady Victoria,Victoria Park,Lady Angela,スカーレツトインク,Crimson Satan,Spy Song,Papila,Consentida,Beau Max,La Menina,キャッチータイトル,オペラハウス,サドラーズウェルズ,Northern Dancer,Nearctic,Natalma,Fairy Bridge,Bold Reason,Special,Colorspin,ハイトップ,Derring-Do,Camenae,Reprocolor,Jimmy Reppin,Blue Queen,タイトルド,レインボウクエスト,ブラッシンググルーム,Red God,Runaway Bride,I Will Follow,エルバジェ,Where You Lead,Her Ladyship,Polish Precedent,ダンチヒ,Past Example,Upper Strata,シャーリーハイツ,Bright Landing
メジロオーロラ,メジロオーロラ,1,リマンド,アルサイド,Alycidon,Donatello,Blenheim,Delleana,Aurora,Hyperion,Rose Red,Chenille,King Salmon,Salmon-Trout,Malva,Sweet Aloe,Cameronian,Aloe,Admonish,Palestine,Fair Trial,Fairway,Lady Juror,Una,Tetratema,Uganda,Warning,Chanteur,Chateau Bouscaut,La Diva,Vertencia,Deiri,Advertencia,メジロアイリス,ヒンドスタン,Bois Roussel,Vatout,Prince Chimay,Vasthi,Plucky Liege,Spearmint,Concertina,Sonibai,Solario,Gainsborough,Sun Worship,Udaipur,Blandford,Uganda,アサマユリ,ボストニアン,セフト,Tetratema,Voleuse,神正,ダイオライト,種正,トモエ,月友,Man o'War,星友,アスエ,プリメロ,第六オーグメント
メジロドーベル,メジロドーベル,1,メジロライアン,アンバーシャダイ,ノーザンテースト,Northern Dancer,Nearctic,Natalma,Lady Victoria,Victoria Park,Lady Angela,クリアアンバー,Ambiopoise,Ambiorix,Bull Poise,One Clear Call,Gallant Man,Europa,メジロチエイサー,メジロサンマン,Charlottesville,Prince Chevalier,Noorani,パラデイシア,Aureole,Chenille,シエリル,スノッブ,Mourne,Senones,Chanel,Pan,Barley Corn,メジロビユーテイー,パーソロン,Milesian,My Babu,Djebel,Perfume,Oatflake,Coup de Lyon,Avena,Paleo,Pharis,Pharos,Carissima,Calonice,Abjer,Coronis,メジロナガサキ,ネヴァービート,Never Say Die,Nasrullah,Singing Grass,Bride Elect,Big Game,Netherton Maid,メジロボサツ,モンタヴァル,Norseman,Ballynash,メジロクイン,シマタカ,コウゲン
メジロフランシス,メジロフランシス,1,カーネギー,サドラーズウェルズ,Northern Dancer,Nearctic,Nearco,Lady Angela,Natalma,Native Dancer,Almahmoud,Fairy Bridge,Bold Reason,Hail to Reason,Lalun,Special,フォルリ,Thong,Detroit,リヴァーマン,Never Bend,Nasrullah,Lalun,River Lady,Prince John,Nile Lily,Derna,Sunny Boy,Jock,Fille de Soleil,Miss Barberie,Norseman,Vaneuse,メジロモントレー,モガミ,リファール,Northern Dancer,Nearctic,Natalma,Goofed,Court Martial,Barra,ノーラツク,Lucky Debonair,Vertex,Fresh as Fresh,No Teasing,Palestinian,No Fiddling,メジロクインシー,フィディオン,Djakao,Tanerko,Diagonale,Thessalie,Sicambre,La Tournelle,メジロボサツ,モンタヴァル,Norseman,Ballynash,メジロクイン,シマタカ,コウゲン
メジロラモーヌ,メジロラモーヌ,1,モガミ,リファール,Northern Dancer,Nearctic,Nearco,Lady Angela,Natalma,Native Dancer,Almahmoud,Goofed,Court Martial,Fair Trial,Instantaneous,Barra,Formor,La Favorite,ノーラツク,Lucky Debonair,Vertex,The Rhymer,Kanace,Fresh as Fresh,Count Fleet,Airy,No Teasing,Palestinian,Sun Again,Dolly Whisk,No Fiddling,King Cole,Big Hurry,メジロヒリユウ,ネヴァービート,Never Say Die,Nasrullah,Nearco,Mumtaz Begum,Singing Grass,War Admiral,Boreale,Bride Elect,Big Game,Bahram,Myrobella,Netherton Maid,Nearco,Phase,アマゾンウオリアー,Khaled,Hyperion,Gainsborough,Selene,Eclair,Ethnarch,Black Ray,War Betsy,War Relic,Man o'War,Friar's Carse,Betsy Ross,Mahmoud,Celerina
メゾンフォルティー,メゾンフォルティー,1,ストームキャット,Storm Bird,Northern Dancer,Nearctic,Nearco,Lady Angela,Natalma,Native Dancer,Almahmoud,South Ocean,New Providence,Bull Page,Fair Colleen,Shining Sun,Chop Chop,Solar Display,Terlingua,セクレタリアト,Bold Ruler,Nasrullah,Miss Disco,Somethingroyal,Princequillo,Imperatrice,Crimson Saint,Crimson Satan,Spy Song,Papila,Bolero Rose,Bolero,First Rose,Pacific Princess,Damascus,Sword Dancer,Sunglow,Sun Again,Rosern,Highland Fling,By Jimminy,Swing Time,Kerala,My Babu,Djebel,Perfume,Blade of Time,Sickle,Bar Nothing,Fiji,Acropolis,Donatello,Blenheim,Delleana,Aurora,Hyperion,Rose Red,Rififi,Mossborough,Nearco,All Moonshine,Khanum,Turkhan,Fair Terms
メヒョウブラスター,メヒョウブラスター,1,マウントリバーモア,ブラッシンググルーム,Red God,Nasrullah,Nearco,Mumtaz Begum,Spring Run,Menow,Boola Brook,Runaway Bride,Wild Risk,Rialto,Wild Violet,Aimee,Tudor Minstrel,Emali,Flama Ardiente,Crimson Satan,Spy Song,Balladier,Mata Hari,Papila,Requiebro,Papalona,Royal Rafale,Reneged,Revoked,White Samite,Questar,Requested,Albania,All An Angel,アリダー,Raise a Native,Native Dancer,Mahmoud,Geisha,Raise You,Case Ace,Lady Glory,Sweet Tooth,On-and-On,Nasrullah,Two Lea,Plum Cake,Ponder,Real Delight,Ruling Angel,Vice Regent,Northern Dancer,Nearctic,Natalma,Victoria Regina,Menetrier,Victoriana,Loudrangle,Quadrangle,Cohoes,Tap Day,Lady Known as Lou,Nearctic,Dawns Delight
メモリークロック,メモリークロック,1,ジャイアンツコーズウェイ,ストームキャット,Storm Bird,Northern Dancer,Nearctic,Natalma,South Ocean,New Providence,Shining Sun,Terlingua,セクレタリアト,Bold Ruler,Somethingroyal,Crimson Saint,Crimson Satan,Bolero Rose,Mariah's Storm,ラーイ,ブラッシンググルーム,Red God,Runaway Bride,Glorious Song,ヘイロー,Ballade,イメンス,Roberto,Hail to Reason,Bramalea,Imsodear,Chieftain,Ironically,ラグナセカ,シアトルスルー,Bold Reasoning,Boldnesian,Bold Ruler,Alanesian,Reason to Earn,Hail to Reason,Sailing Home,My Charmer,Poker,Round Table,Glamour,Fair Charmer,Jet Action,Myrtle Charm,Topicount,プライヴェートアカウント,Damascus,Sword Dancer,Kerala,Numbered Account,Buckpasser,Intriguing,Hot Topic,The Minstrel,Northern Dancer,Fleur,Gurkhas Band,Lurullah,Hot Gossip
メモリーレーン,メモリーレーン,1,Never Bend,Nasrullah,Nearco,Pharos,Phalaris,Scapa Flow,Nogara,Havresac,Catnip,Mumtaz Begum,Blenheim,Blandford,Malva,Mumtaz Mahal,The Tetrarch,Lady Josephine,Lalun,Djeddah,Djebel,Tourbillon,Loika,Djezima,Asterus,Heldifann,Be Faithful,Bimelech,Black Toney,La Troienne,Bloodroot,Blue Larkspur,Knockaney Bridge,Milan Mill,Princequillo,Prince Rose,Rose Prince,Prince Palatine,Eglantine,Indolence,Gay Crusader,Barrier,Cosquilla,Papyrus,Tracery,Miss Matty,Quick Thought,White Eagle,Mindful,Virginia Water,Count Fleet,Reigh Count,Sunreigh,Contessina,Quickly,Haste,Stephanie,Red Ray,Hyperion,Gainsborough,Selene,Infra Red,Ethnarch,Black Ray
モアアチーブメント,モアアチーブメント,1,Cherokee Run,Runaway Groom,ブラッシンググルーム,Red God,Nasrullah,Spring Run,Runaway Bride,Wild Risk,Aimee,Yonnie Girl,Call the Witness,Better Self,Your Witness,Po'Chile,Boodle,Rub-Adub-Dub,Cherokee Dame,Silver Saber,Drone,Sir Gaylord,Cap and Bells,Happy Flirt,Johns Joy,Saracen Flirt,Dame Francesca,Francis S.,Royal Charger,Blue Eyed Momo,Maid to Rule,Nasrullah,Meadow Maid,アンフォイルド,Unbridled,ファピアノ,ミスタープロスペクター,Raise a Native,Gold Digger,Killaloe,ドクターフェイガー,Grand Splendor,Gana Facil,Le Fabuleux,Wild Risk,Anguar,Charedi,インリアリティ,Magic,Bold Foil,Bold Forbes,Irish Castle,Bold Ruler,Castle Forbes,Comely Nell,Commodore M.,Nellie L.,Perfect Foil,Sword Dancer,Sunglow,Highland Fling,Flight Bird,Count Fleet,Pocket Edition
モアクライマックス,モアクライマックス,1,ストームキャット,Storm Bird,Northern Dancer,Nearctic,Nearco,Lady Angela,Natalma,Native Dancer,Almahmoud,South Ocean,New Providence,Bull Page,Fair Colleen,Shining Sun,Chop Chop,Solar Display,Terlingua,セクレタリアト,Bold Ruler,Nasrullah,Miss Disco,Somethingroyal,Princequillo,Imperatrice,Crimson Saint,Crimson Satan,Spy Song,Papila,Bolero Rose,Bolero,First Rose,サラトガデュー,Cormorant,ヒズマジェスティ,Ribot,Tenerani,Romanella,Flower Bowl,Alibhai,Flower Bed,Song Sparrow,Tudor Minstrel,Owen Tudor,Sansonnet,Swoon's Tune,Swoon's Son,Recess,Super Luna,インリアリティ,Intentionally,Intent,My Recipe,My Dear Girl,Rough'n Tumble,Iltis,Alada,Riva Ridge,First Landing,Iberia,Syrian Sea,Bold Ruler,Somethingroyal
モストジョウオウ,モストジョウオウ,1,スターオブコジーン,コジーン,カロ,フォルティノ,Grey Sovereign,Ranavalo,Chambord,Chamossaire,Life Hill,Ride the Trails,Prince John,Princequillo,Not Afraid,Wildwook,Sir Gaylord,Blue Canoe,Star Gem,Pia Star,Olympia,Heliopolis,Miss Dolphin,Inquisitive,Mahmoud,Swistar,Soonerland,Fleet Nasrullah,Nasrullah,Happy Go Fleet,Hill Indian,Hill Prince,Indian Nurse,ヤマフノーザリー,ノーザリー,Northern Dancer,Nearctic,Nearco,Lady Angela,Natalma,Native Dancer,Almahmoud,Politely,アメリゴ,Nearco,Sanlinea,Morn Again,Sun Again,Morning,テスコエンゼル,テスコボーイ,Princely Gift,Nasrullah,Blue Gem,Suncourt,Hyperion,Inquisition,キタノリユウ,モンタヴァル,Norseman,Ballynash,オツクスフオード,ライジングフレーム,ヨシヒロ
モズカッチャン,モズカッチャン,1,ハービンジャー,Dansili,デインヒル,ダンチヒ,Northern Dancer,Pas de Nom,Razyana,ヒズマジェスティ,Spring Adieu,Hasili,kahyasi,イルドブルボン,Kadissya,Kerali,High Line,Sookera,Penang Pearl,Bering,Arctic Tern,Sea-Bird,Bubbling Beauty,Beaune,リファール,Barbra,Guapa,shareef dancer,Northern Dancer,Sweet Alliance,Sauceboat,Connaught,Cranberry Sauce,サイトディーラー,キングカメハメハ,キングマンボ,ミスタープロスペクター,Raise a Native,Gold Digger,Miesque,ヌレイエフ,Pasadoble,マンファス,ラストタイクーン,トライマイベスト,Mill Princess,Pilot Bird,Blakeney,The Dancer,ベストブート,ストームブート,ストームキャット,Storm Bird,Terlingua,Aliata,ミスタープロスペクター,Drumtop,Bright Tiara,チーフズクラウン,ダンチヒ,Six Crowns,Expressive Dance,Riva Ridge,Exclusive Dancer
モワソレイユ,モワソレイユ,1,ニッポーテイオー,リイフォー,リファール,Northern Dancer,Nearctic,Natalma,Goofed,Court Martial,Barra,Klaizia,Sing Sing,Tudor Minstrel,Agin the Law,Klainia,Klairon,Kalitka,チヨダマサコ,ラバージョン,Damascus,Sword Dancer,Kerala,Evening Primrose,Nashua,Blue Grotto,ミスオーハヤブサ,パーソロン,Milesian,Paleo,ワールドハヤブサ,ダイハード,オーハヤブサ,ライトカラー,ヤマニンスキー,ニジンスキー,Northern Dancer,Nearctic,Natalma,Flaming Page,Bull Page,Flaring Top,アンメンシヨナブル,Buckpasser,Tom Fool,Busanda,Petticoat,Palestinian,Sabana,ユウライコー,パーソロン,Milesian,My Babu,Oatflake,Paleo,Pharis,Calonice,ユウコウ,St.Paddy,Aureole,Edie Kelly,インデイアナウエイ,インディアナ,Welsh Way
モーターブレイカー,モーターブレイカー,1,セイウンスカイ,シェリフズスター,ポッセ,フォルリ,Aristophanes,Trevisa,In Hot Pursuit,Bold Ruler,Lady Be Good,Castle Moon,カラムーン,ゼダーン,Khairunissa,Fotheringay,Right Royal,La Fresnes,シスターミル,ミルジョージ,ミルリーフ,Never Bend,Milan Mill,Miss Charisma,Ragusa,マタテイナ,スイトアンジユレ,モガミ,リファール,ノーラツク,アンジユレスイート,カーネルシンボリ,スイートフランス,ニシノフラワー,Majestic Light,マジェスティックプリンス,Raise a Native,Native Dancer,Raise You,Gay Hostess,Royal Charger,Your Hostess,Irradiate,Ribot,Tenerani,Romanella,High Voltage,Ambiorix,Dynamo,デユプリシト,ダンチヒ,Northern Dancer,Nearctic,Natalma,Pas de Nom,Admiral's Voyage,Petitioner,Fabulous Fraud,Le Fabuleux,Wild Risk,Anguar,The Bride,Bold Ruler,Somethingroyal
ユメノハジマリ,ユメノハジマリ,1,サンデーサイレンス,ヘイロー,Hail to Reason,Turn-to,Royal Charger,Source Sucree,Nothirdchance,Blue Swords,Galla Colors,Cosmah,Cosmic Bomb,Pharamond,Banish Fear,Almahmoud,Mahmoud,Arbitrator,Wishing Well,アンダースタンディング,Promised Land,Palestinian,Mahmoudess,Pretty Ways,Stymie,Pretty Jo,Mountain Flower,Montparnasse,Gulf Stream,Mignon,Edelweiss,Hillary,Dowager,ビューティフルベーシック,セクレタリアト,Bold Ruler,Nasrullah,Nearco,Mumtaz Begum,Miss Disco,Discovery,Outdone,Somethingroyal,Princequillo,Prince Rose,Cosquilla,Imperatrice,Caruso,Cinquepace,Nervous Pillow,Nervous Energy,Roman Line,Roman,Lurline B.,Cancel,Dark Star,Stamp Album,Fathers Pillow,Father John,Be Sure Now,Astrida,Under Her Pillow,Ole Fols,Royal Fairy
ヨイノユキヤナギ,ヨイノユキヤナギ,1,ダイナガリバー,ノーザンテースト,Northern Dancer,Nearctic,Nearco,Lady Angela,Natalma,Native Dancer,Almahmoud,Lady Victoria,Victoria Park,Chop Chop,Victoriana,Lady Angela,Hyperion,Sister Sarah,ユアースポート,バウンティアス,Rockefella,Hyperion,Rockfel,Marie Elizabeth,Mazarin,Miss Honor,フアインサラ,Correlation,Free America,Braydore,レデイスラー,Hasty Road,Surabaja,ビユーテイマリヤ,トライバルチーフ,Princely Gift,Nasrullah,Nearco,Mumtaz Begum,Blue Gem,Blue Peter,Sparkle,Mwanza,Petition,Fair Trial,Art Paper,Lake Tanganyika,Ujiji,Blue Girl,チユウオーマリヤ,ファラモンド,Sicambre,Prince Bio,Sif,Rain,Fair Trial,Monsoon,アシヤケイコ,ライジングフレーム,The Phoenix,Admirable,ミネノタケ,マルタケ,鵬翼
ヨロコビノウタ,ヨロコビノウタ,1,メジロマックイーン,メジロティターン,メジロアサマ,パーソロン,Milesian,Paleo,スヰート,First Fiddle,Blue Eyed Momo,シエリル,スノッブ,Mourne,Senones,Chanel,Pan,Barley Corn,メジロオーロラ,リマンド,アルサイド,Alycidon,Chenille,Admonish,Palestine,Warning,メジロアイリス,ヒンドスタン,Bois Roussel,Sonibai,アサマユリ,ボストニアン,トモエ,パストラリズム,プルラリズム,The Minstrel,Northern Dancer,Nearctic,Natalma,Fleur,Victoria Park,Flaming Page,Cambretta,Roberto,Hail to Reason,Bramalea,Cambrienne,Sicambre,Torbella,トクノエイテイー,トライバルチーフ,Princely Gift,Nasrullah,Blue Gem,Mwanza,Petition,Lake Tanganyika,アイアンルビー,ラークスパー,Never Say Die,Skylarking,風玲,ライジングフレーム,梅城
ヨ－クダリア,ヨ－クダリア,1,ダンシングブレーヴ,リファール,Northern Dancer,Nearctic,Nearco,Lady Angela,Natalma,Native Dancer,Almahmoud,Goofed,Court Martial,Fair Trial,Instantaneous,Barra,Formor,La Favorite,Navajo Princess,Drone,Sir Gaylord,Turn-to,Somethingroyal,Cap and Bells,Tom Fool,Ghazni,Olmec,Pago Pago,Matrice,Pompilia,Chocolate Beau,Beau Max,Otra,リヴァーガール,リヴリア,リヴァーマン,Never Bend,Nasrullah,Lalun,River Lady,Prince John,Nile Lily,Dahlia,ヴェイグリーノーブル,ヴィエナ,Noble Lassie,Charming Alibi,Honeys Alibi,Adorada,エルプス,マグニテュード,ミルリーフ,Never Bend,Milan Mill,Altesse Royale,セントクレスピン,Bleu Azur,ホクエイリボン,イーグル,Court Martial,Ark Royal,クインエポロ,ティエポロ,ミスミドリ
ライトブロッサム,ライトブロッサム,1,Lord at War,General,Brigadier Gerard,Queen's Hussar,March Past,Jojo,La Paiva,Prince Chevalier,Brazen Molly,Mercuriale,Pan,Atys,Pretty Girl,Sirrima,Hyperion,Mixed Blessing,Luna de Miel,Con Brio,Ribot,Tenerani,Romanella,Petronella,Petition,Danse d'Espoir,Good Will,Atlas,Aristophanes,Antinea,Gamlingay,Atout Maitre,Merry Devon,Stani River,シャーラスタニ,ニジンスキー,Northern Dancer,Nearctic,Natalma,Flaming Page,Bull Page,Flaring Top,Shademah,Thatch,フォルリ,Thong,Shamim,Le Haar,Diamond Drop,Blue River,リヴァーマン,Never Bend,Nasrullah,Lalun,River Lady,Prince John,Nile Lily,Azurella,ハイハット,Hyperion,Madonna,Azorelle,Sicambre,Aziru
ラインシュシュ,ラインシュシュ,1,メジロライアン,アンバーシャダイ,ノーザンテースト,Northern Dancer,Nearctic,Natalma,Lady Victoria,Victoria Park,Lady Angela,クリアアンバー,Ambiopoise,Ambiorix,Bull Poise,One Clear Call,Gallant Man,Europa,メジロチエイサー,メジロサンマン,Charlottesville,Prince Chevalier,Noorani,パラデイシア,Aureole,Chenille,シエリル,スノッブ,Mourne,Senones,Chanel,Pan,Barley Corn,ドリーミングガール,Lomond,Northern Dancer,Nearctic,Nearco,Lady Angela,Natalma,Native Dancer,Almahmoud,My Charmer,Poker,Round Table,Glamour,Fair Charmer,Jet Action,Myrtle Charm,デユネツト,ハードツービート,ハーディカヌート,ハードリドン,Harvest Maid,Virtuous,Above Suspicion,Rose of India,Pram,Fine Top,Fine Art,Toupie,Gourabe,Admiral Drake,Godille
ラストスターダスト,ラストスターダスト,1,オジジアン,Damascus,Sword Dancer,Sunglow,Sun Again,Rosern,Highland Fling,By Jimminy,Swing Time,Kerala,My Babu,Djebel,Perfume,Blade of Time,Sickle,Bar Nothing,Gonfalon,Francis S.,Royal Charger,Nearco,Sun Princess,Blue Eyed Momo,War Admiral,Big Event,Grand Splendor,Correlation,Free America,Braydore,Cequillo,Princequillo,Boldness,サクラメグミ,マルゼンスキー,ニジンスキー,Northern Dancer,Nearctic,Natalma,Flaming Page,Bull Page,Flaring Top,シル,Buckpasser,Tom Fool,Busanda,Quill,Princequillo,Quick Touch,スーパービツク,ボールドリック,Round Table,Princequillo,Knights Daughter,Two Cities,Johnstown,Vienna,ウオーホイツスル,Whistler,Panorama,Farthing Damages,Bella Max,Beau Max,Balanca
ラストスピアー,ラストスピアー,1,ストラヴィンスキー,ヌレイエフ,Northern Dancer,Nearctic,Nearco,Lady Angela,Natalma,Native Dancer,Almahmoud,Special,フォルリ,Aristophanes,Trevisa,Thong,Nantallah,Rough Shod,Fire the Groom,ブラッシンググルーム,Red God,Nasrullah,Spring Run,Runaway Bride,Wild Risk,Aimee,Prospector's Fire,ミスタープロスペクター,Raise a Native,Gold Digger,Native Street,Native Dancer,Beaver Street,ソルティシャック,ソウルオブザマター,Private Terms,プライヴェートアカウント,Damascus,Numbered Account,Laughter,Bold Ruler,Shenanigans,Soul Light,T.V.Commercial,T.V.Lark,Your Hostess,Icantell,Tell,Loyal Ruler,スイートイブン,イブンベイ,ミルリーフ,Never Bend,Milan Mill,Rosia Bay,ハイトップ,Ouija,スイートイベツト,モガミ,リファール,ノーラツク,スイートローラン,パーソロン,スイートサフアイア
ラズベリーレッド,ラズベリーレッド,1,エリシオ,フェアリーキング,Northern Dancer,Nearctic,Nearco,Lady Angela,Natalma,Native Dancer,Almahmoud,Fairy Bridge,Bold Reason,Hail to Reason,Lalun,Special,フォルリ,Thong,Helice,Slewpy,シアトルスルー,Bold Reasoning,My Charmer,Rare Bouquet,Prince John,Forest Song,Hirondelle,Val de l'Orne,Val de Loir,Aglae,Hermanville,Cutlass,Peaceful Lane,サラトガフラッシュ,Spectacular Bid,Bold Bidder,Bold Ruler,Nasrullah,Miss Disco,High Bid,To Market,Stepping Stone,Spectacular,Promised Land,Palestinian,Mahmoudess,Stop on Red,To Market,Danger Ahead,Solo Haina,Solo Landing,First Landing,Turn-to,Hildene,Darlin Patrice,Palestinian,Darlin' Wife,Lahaina,Native Dancer,Mahmoud,Geisha,Rosa Bonheur,Kerlor,Passiflore
ラフィアン,ラフィアン,1,Reviewer,Bold Ruler,Nasrullah,Nearco,Pharos,Nogara,Mumtaz Begum,Blenheim,Mumtaz Mahal,Miss Disco,Discovery,Display,Ariadne,Outdone,Pompey,Sweep Out,Broadway,Hasty Road,Roman,Sir Gallahad,Buckup,Traffic Court,Discovery,Traffic,Flitabout,Challedon,Challenger,Laura Gal,Bird Flower,Blue Larkspur,La Mome,Shenanigans,Native Dancer,Mahmoud,Unbreakable,Sickle,Blue Glass,Black Polly,Polymelian,Black Queen,Geisha,Discovery,Display,Ariadne,Miyako,John P. Grier,La Chica,Bold Irish,Fighting Fox,Sir Gallahad,Teddy,Plucky Liege,Marguerite,Celt,Fairy Ray,Erin,Transmute,Broomstick,Traverse,Rosie o'Grady,Hamburg,Cherokee Rose
ラフオーシャン,ラフオーシャン,1,ミスターブランディ,ディクタス,Sanctus,Fine Top,Fine Art,Toupie,Sanelta,Tourment,Satanella,Doronic,Worden,Wild Risk,Sans Tares,Dulzetta,Bozzetto,Dulcimer,シヤダイプレテエ,ガーサント,Bubbles,La Farina,Spring Cleaning,Montagnana,Brantome,Mauretania,ゲイプレテエ,Sunny Boy,Jock,Fille de Soleil,Tresa,Bozzetto,Torrigiana,コンモベドール,トミシノポルンガ,サンオーイ,リマンド,アルサイド,Admonish,サンオーオク,ステューペンダス,ソヴリンレデイ,アメリカンスーパー,フェートメーカー,Swaps,A-Bee Ba-Bee,エンヴイアドラ,Enviado,Sierra Grey,-,モンズーン,Konigsstuhl,Dschingis Khan,Konigskronung,Mosella,Surumu,Monasia,-,サルス,Topsider,Carnival Princess,-,-,-
