アーツアンドレターズ,アーツアンドレターズ,0,Ribot,Tenerani,Bellini,Cavaliere d'Arpino,Havresac,Chuette,Bella Minna,Bachelor's Double,Santa Minna,Tofanella,Apelle,Sardanapale,Angelina,Try Try Again,Gylgad,Perseverance,Romanella,El Greco,Pharos,Phalaris,Scapa Flow,Gay Gamp,Gay Crusader,Parasol,Barbara Burrini,Papyrus,Tracery,Miss Matty,Bucolic,Buchan,Volcanic,All Beautiful,Battlefield,War Relic,Man o'War,Fair Play,Mahubah,Friar's Carse,Friar Rock,Problem,Dark Display,Display,Fair Play,Cicuta,Dark Loveliness,Traumer,Sunny Love,Parlo,Heliopolis,Hyperion,Gainsborough,Selene,Drift,Swynford,Santa Cruz,Fairy Palace,Pilate,Friar Rock,Herodias,Star Fairy,The Satrap,Fair Star
リーチザクラウン,リーチザクラウン,0,スペシャルウィーク,サンデーサイレンス,ヘイロー,Hail to Reason,Turn-to,Nothirdchance,Cosmah,Cosmic Bomb,Almahmoud,Wishing Well,アンダースタンディング,Promised Land,Pretty Ways,Mountain Flower,Montparnasse,Edelweiss,キャンペンガール,マルゼンスキー,ニジンスキー,Northern Dancer,Flaming Page,シル,Buckpasser,Quill,レデイーシラオキ,セントクレスピン,Aureole,Neocracy,ミスアシヤガワ,ヒンドスタン,シラオキ,クラウンピース,シアトルスルー,Bold Reasoning,Boldnesian,Bold Ruler,Alanesian,Reason to Earn,Hail to Reason,Sailing Home,My Charmer,Poker,Round Table,Glamour,Fair Charmer,Jet Action,Myrtle Charm,クラシッククラウン,ミスタープロスペクター,Raise a Native,Native Dancer,Raise You,Gold Digger,Nashua,Sequence,Six Crowns,セクレタリアト,Bold Ruler,Somethingroyal,Chris Evert,Swoon's Son,Miss Carmie
リヴァーマン,リヴァーマン,0,Never Bend,Nasrullah,Nearco,Pharos,Phalaris,Scapa Flow,Nogara,Havresac,Catnip,Mumtaz Begum,Blenheim,Blandford,Malva,Mumtaz Mahal,The Tetrarch,Lady Josephine,Lalun,Djeddah,Djebel,Tourbillon,Loika,Djezima,Asterus,Heldifann,Be Faithful,Bimelech,Black Toney,La Troienne,Bloodroot,Blue Larkspur,Knockaney Bridge,River Lady,Prince John,Princequillo,Prince Rose,Rose Prince,Indolence,Cosquilla,Papyrus,Quick Thought,Not Afraid,Count Fleet,Reigh Count,Quickly,Banish Fear,Blue Larkspur,Herodiade,Nile Lily,Roman,Sir Gallahad,Teddy,Plucky Liege,Buckup,Buchan,Look Up,Azalea,Sun Teddy,Teddy,Sunmelia,Coquelicot,Man o'War,Fleur
リヴリア,リヴリア,0,リヴァーマン,Never Bend,Nasrullah,Nearco,Pharos,Nogara,Mumtaz Begum,Blenheim,Mumtaz Mahal,Lalun,Djeddah,Djebel,Djezima,Be Faithful,Bimelech,Bloodroot,River Lady,Prince John,Princequillo,Prince Rose,Cosquilla,Not Afraid,Count Fleet,Banish Fear,Nile Lily,Roman,Sir Gallahad,Buckup,Azalea,Sun Teddy,Coquelicot,Dahlia,ヴェイグリーノーブル,ヴィエナ,Aureole,Hyperion,Angelola,Turkish Blood,Turkhan,Rusk,Noble Lassie,Nearco,Pharos,Nogara,Belle Sauvage,Big Game,Tropical Sun,Charming Alibi,Honeys Alibi,Alibhai,Hyperion,Teresina,Honeymoon,Beau Pere,Panoramic,Adorada,Hierocles,Abjer,Loika,Gilded Wave,Gallant Fox,Ondulation
リオンディーズ,リオンディーズ,0,キングカメハメハ,キングマンボ,ミスタープロスペクター,Raise a Native,Native Dancer,Raise You,Gold Digger,Nashua,Sequence,Miesque,ヌレイエフ,Northern Dancer,Special,Pasadoble,Prove Out,Santa Quilla,マンファス,ラストタイクーン,トライマイベスト,Northern Dancer,Sex Appeal,Mill Princess,ミルリーフ,Irish Lass,Pilot Bird,Blakeney,Hethersett,Windmill Girl,The Dancer,グリーンダンサー,Khazaeen,シーザリオ,スペシャルウィーク,サンデーサイレンス,ヘイロー,Hail to Reason,Cosmah,Wishing Well,アンダースタンディング,Mountain Flower,キャンペンガール,マルゼンスキー,ニジンスキー,シル,レデイーシラオキ,セントクレスピン,ミスアシヤガワ,キロフプリミエール,サドラーズウェルズ,Northern Dancer,Nearctic,Natalma,Fairy Bridge,Bold Reason,Special,Querida,ハビタット,Sir Gaylord,Little Hut,Principia,Le Fabuleux,Pia
リキアイタイカン,リキアイタイカン,0,アフリート,ミスタープロスペクター,Raise a Native,Native Dancer,Mahmoud,Geisha,Raise You,Case Ace,Lady Glory,Gold Digger,Nashua,Nasrullah,Segula,Sequence,Count Fleet,Miss Dogwood,Polite Lady,Venetian Jester,Tom Fool,Menow,Gaga,Venice,Princequillo,Delta,Friendly Ways,Green Ticket,Traffic Judge,Piccalilli,Ways to Learn,Thinking Cap,Worth Saving,ノーノーネヴアー,ニジンスキー,Northern Dancer,Nearctic,Nearco,Lady Angela,Natalma,Native Dancer,Almahmoud,Flaming Page,Bull Page,Bull Lea,Our Page,Flaring Top,Menow,Flaming Top,Cavort,Foolish Pleasure,What a Pleasure,Bold Ruler,Grey Flight,Fool-Me-Not,Tom Fool,Cuadrilla,Stepping High,No Robbery,Swaps,Bimlette,Bebop,Prince Bio,Cappellina
リダウツチョイス,リダウツチョイス,0,デインヒル,ダンチヒ,Northern Dancer,Nearctic,Nearco,Lady Angela,Natalma,Native Dancer,Almahmoud,Pas de Nom,Admiral's Voyage,Crafty Admiral,Olympia Lou,Petitioner,Petition,Steady Aim,Razyana,ヒズマジェスティ,Ribot,Tenerani,Romanella,Flower Bowl,Alibhai,Flower Bed,Spring Adieu,Buckpasser,Tom Fool,Busanda,Natalma,Native Dancer,Almahmoud,Shantha's Choice,canny lad,bletchingly,biscay,Star Kingdom,Magic Symbol,Coogee,Relic,Last Judgement,Jesmond Lass,lunchtime,Silly Season,Great Occasion,Beautiful Dreamer,Coeur Volant,Adina Rose,Dancing Show,ニジンスキー,Northern Dancer,Nearctic,Natalma,Flaming Page,Bull Page,Flaring Top,Show Lady,サーアイヴァー,Sir Gaylord,Attica,Best in Show,Traffic Judge,Stolen Hour
リツンタイクーン,リツンタイクーン,0,Iglesia,ラストタイクーン,トライマイベスト,Northern Dancer,Nearctic,Natalma,Sex Appeal,Buckpasser,Best in Show,Mill Princess,ミルリーフ,Never Bend,Milan Mill,Irish Lass,Sayajirao,Scollata,Yodells,Marscay,biscay,Star Kingdom,Magic Symbol,Heart of Market,To Market,Accroche Coeur,Yodelling Lady,Paris Review,Noholme,Pride of Paris,Alpine Pass,Bogan Road,Honeysuckle,Party Miss,ケンマール,カラムーン,ゼダーン,Grey Sovereign,Vareta,Khairunissa,Prince Bio,Palariva,Belle of Ireland,Milesian,My Babu,Oatflake,Belle of the Ball,Nearula,Geifang Belle,Miss Entertainer,Vain,Wilkes,Court Martial,Sans Tares,Elated,Orgoglio,Rarcamba,Viveza,Better Boy,My Babu,Better So,Emerald Fire,Summertime,Tiffany
リファール,リファール,0,Northern Dancer,Nearctic,Nearco,Pharos,Phalaris,Scapa Flow,Nogara,Havresac,Catnip,Lady Angela,Hyperion,Gainsborough,Selene,Sister Sarah,Abbots Trace,Sarita,Natalma,Native Dancer,Mahmoud,Unbreakable,Black Polly,Geisha,Discovery,Miyako,Almahmoud,Mahmoud,Blenheim,Mah Mahal,Arbitrator,Peace Chance,Mother Goose,Goofed,Court Martial,Fair Trial,Fairway,Phalaris,Scapa Flow,Lady Juror,Son-in-Law,Lady Josephine,Instantaneous,Hurry On,Marcovil,Tout Suite,Picture,Gainsborough,Plymstock,Barra,Formor,Ksar,Bruleur,Kizil Kourgan,Formose,Clarissimus,Terre Neuve,La Favorite,Biribi,Rabelais,La Bidouze,La Pompadour,La Farina,Fly Away
リベリングラブ,リベリングラブ,0,スターリングローズ,アフリート,ミスタープロスペクター,Raise a Native,Native Dancer,Raise You,Gold Digger,Nashua,Sequence,Polite Lady,Venetian Jester,Tom Fool,Venice,Friendly Ways,Green Ticket,Ways to Learn,コマーズ,ダンチヒ,Northern Dancer,Nearctic,Natalma,Pas de Nom,Admiral's Voyage,Petitioner,ミドルマーチ,Buckpasser,Tom Fool,Busanda,Nice Princess,Le Beau Prince,Happy Night,サヤカ,エーピーインディ,シアトルスルー,Bold Reasoning,Boldnesian,Reason to Earn,My Charmer,Poker,Fair Charmer,Weekend Surprise,セクレタリアト,Bold Ruler,Somethingroyal,Lassie Dear,Buckpasser,Gay Missile,Spectacular Sue,Spectacular Bid,Bold Bidder,Bold Ruler,High Bid,Spectacular,Promised Land,Stop on Red,In Concert,リヴァーマン,Never Bend,River Lady,What Charisma,Raise a Native,Yellow Train
リマンド-闘志-,リマンド-闘志-,0,アルサイド,Alycidon,Donatello,Blenheim,Blandford,Malva,Delleana,Clarissimus,Duccia di Buoninsegna,Aurora,Hyperion,Gainsborough,Selene,Rose Red,Swynford,Marchetta,Chenille,King Salmon,Salmon-Trout,The Tetrarch,Salamandra,Malva,Charles O'Malley,Wild Arum,Sweet Aloe,Cameronian,Pharos,Una Cameron,Aloe,Son-in-Law,Alope,Admonish,Palestine,Fair Trial,Fairway,Phalaris,Scapa Flow,Lady Juror,Son-in-Law,Lady Josephine,Una,Tetratema,The Tetrarch,Scotch Gift,Uganda,Bridaine,Hush,Warning,Chanteur,Chateau Bouscaut,Kircubbin,Ramondie,La Diva,Blue Skies,La Traviata,Vertencia,Deiri,Aethelstan,Desra,Advertencia,Ksar,Ad Gloriam
リュティエ,リュティエ,0,Klairon,Clarion,Djebel,Tourbillon,Ksar,Durban,Loika,Gay Crusader,Coeur a Coeur,Columba,Colorado,Phalaris,Canyon,Gay Bird,Gay Crusader,Popinjay,Kalmia,Kantar,Alcantara,Perth,Toison d'Or,Karabe,Chouberski,Kizil Sou,Sweet Lavender,Swynford,John o'Gaunt,Canterbury Pilgrim,Marchetta,Marco,Hettie Sorrel,Flute Enchantee,Cranach,Coronach,Hurry On,Marcovil,Tout Suite,Wet Kiss,Tredennis,Soligena,Reine Isaure,Blandford,Swynford,Blanche,Oriane,Sans Souci,Reine Mab,Montagnana,Brantome,Blandford,Swynford,Blanche,Vitamine,Clarissimus,Viridiflora,Mauretania,Tetratema,The Tetrarch,Scotch Gift,Lady Maureen,Spearmint,Molly Desmond
リライアンス-闘煌-,リライアンス-闘煌-,0,Tantieme,Deux Pour Cent,Deiri,Aethelstan,Teddy,Dedicace,Desra,Corcyra,Desna,Dix pour Cent,Feridoon,Hurry On,Ecurie,La Chansonnerie,Mesilim,La Francaise,Terka,Indus,Alcantara,Perth,Toison d'Or,Himalaya,Sardanapale,Mountain Lass,La Furka,Blandford,Swynford,Blanche,Brenta,Sans Souci,Beaute de Neige,Relance,Relic,War Relic,Man o'War,Fair Play,Mahubah,Friar's Carse,Friar Rock,Problem,Bridal Colors,Black Toney,Peter Pan,Belgravia,Vaila,Fariman,Padilla,Polaire,Le Volcan,Tourbillon,Ksar,Durban,Eroica,Banstar,Macedonienne,Stella Polaris,Papyrus,Tracery,Miss Matty,Crepuscule,Galloper Light,Terra d'Ombra
リワイルディング,リワイルディング,0,Tiger Hill,デインヒル,ダンチヒ,Northern Dancer,Nearctic,Natalma,Pas de Nom,Admiral's Voyage,Petitioner,Razyana,ヒズマジェスティ,Ribot,Flower Bowl,Spring Adieu,Buckpasser,Natalma,The Filly,appiani,エルバジェ,Vandale,Flagette,Angela Rucellai,Rockefella,Aristareta,Tigress Silver,St. Chad,St.Paddy,Caerphilly,Templeogue,Prodomo,Tilla,Darara,トップヴィル,ハイトップ,Derring-Do,Darius,Sipsey Bridge,Camenae,ヴィミー,Madrilene,Sega Ville,Charlottesville,Prince Chevalier,Noorani,La Sega,Tantieme,La Danse,Delsy,Abdos,Arbar,Djebel,Astronomie,Pretty Lady,Umidwar,La Moqueuse,Kelty,ヴェンチア,Relic,Rose o'Lynn,マリラ,Marsyas,Albanilla
リンカーン,リンカーン,0,サンデーサイレンス,ヘイロー,Hail to Reason,Turn-to,Royal Charger,Source Sucree,Nothirdchance,Blue Swords,Galla Colors,Cosmah,Cosmic Bomb,Pharamond,Banish Fear,Almahmoud,Mahmoud,Arbitrator,Wishing Well,アンダースタンディング,Promised Land,Palestinian,Mahmoudess,Pretty Ways,Stymie,Pretty Jo,Mountain Flower,Montparnasse,Gulf Stream,Mignon,Edelweiss,Hillary,Dowager,グレースアドマイヤ,トニービン,カンパラ,カラムーン,ゼダーン,Khairunissa,State Pension,オンリーフォアライフ,Lorelei,Severn Bridge,Hornbeam,Hyperion,Thicket,Priddy Fair,Preciptic,Campanette,バレークイーン,サドラーズウェルズ,Northern Dancer,Nearctic,Natalma,Fairy Bridge,Bold Reason,Special,Sun Princess,イングリッシュプリンス,ペティンゴ,English Miss,Sunny Valley,Val de Loir,Sunland
リンドホシ,リンドホシ,0,サンデイクリーク,ペティンゴ,Petition,Fair Trial,Fairway,Lady Juror,Art Paper,Artist's Proof,Quire,Alcazar,Alycidon,Donatello,Aurora,Quarterdeck,Nearco,Poker Chip,Keep Right,Klairon,Clarion,Djebel,Columba,Kalmia,Kantar,Sweet Lavender,Narrow Escape,Narrator,Nearco,Phase,Press Forward,Precipitation,Running Wild,ハセカツマ,ミステリー,Milesian,My Babu,Djebel,Perfume,Oatflake,Coup de Lyon,Avena,Paleo,Pharis,Pharos,Carissima,Calonice,Abjer,Coronis,ヤマトマサル,コダマ,ブッフラー,Prince Chevalier,Monsoon,シラオキ,プリメロ,第弐スターカツプ,ミスミハル,ミハルオー,月友,第参フラツシングラス,マイラブ,セフト,雪義
ルアーヴル,ルアーヴル,0,Noverre,ラーイ,ブラッシンググルーム,Red God,Nasrullah,Spring Run,Runaway Bride,Wild Risk,Aimee,Glorious Song,ヘイロー,Hail to Reason,Cosmah,Ballade,エルバジェ,Miss Swapsco,ダンスールファビュルー,Northern Dancer,Nearctic,Nearco,Lady Angela,Natalma,Native Dancer,Almahmoud,Fabuleux Jane,Le Fabuleux,Wild Risk,Anguar,Native Partner,Raise a Native,Dinner Partner,Marie Rheinberg,Surako,Konigsstuhl,Dschingis Khan,Tamerlane,Donna Diana,Konigskronung,Tiepoletto,Kronung,Surata,Lagunas,イルドブルボン,Liranga,Surama,リライアンス,Suncourt,Marie d'Argonne,jefferson,Charlottesville,Prince Chevalier,Noorani,Monticella,Cranach,Montenica,Mohair,Blue Tom,トンピオン,Pink Silk,Imberline,Ocarina,Barley Corn
ルヴァンスレーヴ,ルヴァンスレーヴ,0,シンボリクリスエス,クリスエス,Roberto,Hail to Reason,Turn-to,Nothirdchance,Bramalea,Nashua,Rarelea,Sharp Queen,Princequillo,Prince Rose,Cosquilla,Bridgework,Occupy,Feale Bridge,Tee Kay,Gold Meridian,シアトルスルー,Bold Reasoning,My Charmer,Queen Louie,Crimson Satan,Reagent,Tri Argo,Tri Jet,Jester,Haze,Hail Proudly,Francis S.,Spanglet,マエストラーレ,ネオユニヴァース,サンデーサイレンス,ヘイロー,Hail to Reason,Cosmah,Wishing Well,アンダースタンディング,Mountain Flower,ポインテッドパス,Kris,シャーペンアップ,Doubly Sure,Silken Way,Shantung,Boulevard,オータムブリーズ,ティンバーカントリー,ウッドマン,ミスタープロスペクター,プレイメイト,Fall Aspen,Pretense,Change Water,セプテンバーソング,リアルシャダイ,Roberto,Desert Vixen,ドリームフルール,ノーザンテースト,フアンシーダイナ
ルーラーオブザワールド,ルーラーオブザワールド,0,ガリレオ,サドラーズウェルズ,Northern Dancer,Nearctic,Nearco,Lady Angela,Natalma,Native Dancer,Almahmoud,Fairy Bridge,Bold Reason,Hail to Reason,Lalun,Special,フォルリ,Thong,アーバンシー,ミスワキ,ミスタープロスペクター,Raise a Native,Gold Digger,Hopespringseternal,Buckpasser,Rose Bower,Allegretta,Lombard,agio,Promised Lady,Anatevka,Espresso,Almyra,Love Me True,キングマンボ,ミスタープロスペクター,Raise a Native,Native Dancer,Raise You,Gold Digger,Nashua,Sequence,Miesque,ヌレイエフ,Northern Dancer,Special,Pasadoble,Prove Out,Santa Quilla,Lassie's Lady,アリダー,Raise a Native,Native Dancer,Raise You,Sweet Tooth,On-and-On,Plum Cake,Lassie Dear,Buckpasser,Tom Fool,Busanda,Gay Missile,Sir Gaylord,Missy Baba
ルーラーシップ,ルーラーシップ,0,キングカメハメハ,キングマンボ,ミスタープロスペクター,Raise a Native,Native Dancer,Raise You,Gold Digger,Nashua,Sequence,Miesque,ヌレイエフ,Northern Dancer,Special,Pasadoble,Prove Out,Santa Quilla,マンファス,ラストタイクーン,トライマイベスト,Northern Dancer,Sex Appeal,Mill Princess,ミルリーフ,Irish Lass,Pilot Bird,Blakeney,Hethersett,Windmill Girl,The Dancer,グリーンダンサー,Khazaeen,エアグルーヴ,トニービン,カンパラ,カラムーン,ゼダーン,Khairunissa,State Pension,オンリーフォアライフ,Lorelei,Severn Bridge,Hornbeam,Hyperion,Thicket,Priddy Fair,Preciptic,Campanette,ダイナカール,ノーザンテースト,Northern Dancer,Nearctic,Natalma,Lady Victoria,Victoria Park,Lady Angela,シヤダイフエザー,ガーサント,Bubbles,Montagnana,パロクサイド,Never Say Die,Feather Ball
ルールオブロー,ルールオブロー,0,キングマンボ,ミスタープロスペクター,Raise a Native,Native Dancer,Mahmoud,Geisha,Raise You,Case Ace,Lady Glory,Gold Digger,Nashua,Nasrullah,Segula,Sequence,Count Fleet,Miss Dogwood,Miesque,ヌレイエフ,Northern Dancer,Nearctic,Natalma,Special,フォルリ,Thong,Pasadoble,Prove Out,グロースターク,Equal Venture,Santa Quilla,Sanctus,Neriad,Crystal Crossing,ロイヤルアカデミー,ニジンスキー,Northern Dancer,Nearctic,Natalma,Flaming Page,Bull Page,Flaring Top,Crimson Saint,Crimson Satan,Spy Song,Papila,Bolero Rose,Bolero,First Rose,Never So Fair,never so bold,Bold Lad,Bold Ruler,Barn Pride,Never Never Land,ハビタット,Whimsical,Favoletta,ボールドリック,Round Table,Two Cities,Violetta,Pinza,Urshalim
ルパンザサード,ルパンザサード,0,ラーイ,ブラッシンググルーム,Red God,Nasrullah,Nearco,Mumtaz Begum,Spring Run,Menow,Boola Brook,Runaway Bride,Wild Risk,Rialto,Wild Violet,Aimee,Tudor Minstrel,Emali,Glorious Song,ヘイロー,Hail to Reason,Turn-to,Nothirdchance,Cosmah,Cosmic Bomb,Almahmoud,Ballade,エルバジェ,Vandale,Flagette,Miss Swapsco,Cohoes,Soaring,Personal Ensign,プライヴェートアカウント,Damascus,Sword Dancer,Sunglow,Highland Fling,Kerala,My Babu,Blade of Time,Numbered Account,Buckpasser,Tom Fool,Busanda,Intriguing,Swaps,Glamour,Grecian Banner,Hoist the Flag,トムロルフ,Ribot,Pocahontas,Wavy Navy,War Admiral,Triomphe,Dorine,Aristophanes,Hyperion,Commotion,Doria,Advocate,Donatila
レイヴンズパス,レイヴンズパス,0,elusive quality,ゴーンウェスト,ミスタープロスペクター,Raise a Native,Native Dancer,Raise You,Gold Digger,Nashua,Sequence,Secrettame,セクレタリアト,Bold Ruler,Somethingroyal,Tamerett,Tim Tam,Mixed Marriage,Touch of Greatness,hero's honor,Northern Dancer,Nearctic,Natalma,Glowing Tribute,グロースターク,Admiring,Ivory Wand,サーアイヴァー,Sir Gaylord,Attica,Natashka,Dedicate,Natasha,Ascutney,Lord at War,General,Brigadier Gerard,Queen's Hussar,La Paiva,Mercuriale,Pan,Sirrima,Luna de Miel,Con Brio,Ribot,Petronella,Good Will,Atlas,Gamlingay,Right Word,Verbatim,Speak John,Prince John,Nuit de Folies,Well Kept,Never Say Die,Bed o'Roses,Oratorio,Fleet Nasrullah,Nasrullah,Happy Go Fleet,Classicist,Princequillo,Classic Music
レイデオロ,レイデオロ,0,キングカメハメハ,キングマンボ,ミスタープロスペクター,Raise a Native,Native Dancer,Raise You,Gold Digger,Nashua,Sequence,Miesque,ヌレイエフ,Northern Dancer,Special,Pasadoble,Prove Out,Santa Quilla,マンファス,ラストタイクーン,トライマイベスト,Northern Dancer,Sex Appeal,Mill Princess,ミルリーフ,Irish Lass,Pilot Bird,Blakeney,Hethersett,Windmill Girl,The Dancer,グリーンダンサー,Khazaeen,ラドラーダ,シンボリクリスエス,クリスエス,Roberto,Hail to Reason,Bramalea,Sharp Queen,Princequillo,Bridgework,Tee Kay,Gold Meridian,シアトルスルー,Queen Louie,Tri Argo,Tri Jet,Hail Proudly,レディブロンド,シーキングザゴールド,ミスタープロスペクター,Raise a Native,Gold Digger,Con Game,Buckpasser,Broadway,ウインドインハーヘア,アルザオ,リファール,Lady Rebecca,Burghclere,バステッド,Highclere
レインボウクエスト,レインボウクエスト,0,ブラッシンググルーム,Red God,Nasrullah,Nearco,Pharos,Nogara,Mumtaz Begum,Blenheim,Mumtaz Mahal,Spring Run,Menow,Pharamond,Alcibiades,Boola Brook,Bull Dog,Brookdale,Runaway Bride,Wild Risk,Rialto,Rabelais,La Grelee,Wild Violet,Blandford,Wood Violet,Aimee,Tudor Minstrel,Owen Tudor,Sansonnet,Emali,Umidwar,Eclair,I Will Follow,エルバジェ,Vandale,Plassy,Bosworth,Pladda,Vanille,La Farina,Vaya,Flagette,Escamillo,Firdaussi,Estoril,Fidgette,Firdaussi,Boxeuse,Where You Lead,Raise a Native,Native Dancer,Mahmoud,Geisha,Raise You,Case Ace,Lady Glory,Noblesse,Mossborough,Nearco,All Moonshine,Duke's Delight,His Grace,Early Light
レインボーライン,レインボーライン,0,ステイゴールド,サンデーサイレンス,ヘイロー,Hail to Reason,Turn-to,Nothirdchance,Cosmah,Cosmic Bomb,Almahmoud,Wishing Well,アンダースタンディング,Promised Land,Pretty Ways,Mountain Flower,Montparnasse,Edelweiss,ゴールデンサッシュ,ディクタス,Sanctus,Fine Top,Sanelta,Doronic,Worden,Dulzetta,ダイナサツシユ,ノーザンテースト,Northern Dancer,Lady Victoria,ロイヤルサツシユ,Princely Gift,Sash of Honour,レーゲンボーゲン,フレンチデピュティ,デピュティミニスター,Vice Regent,Northern Dancer,Victoria Regina,Mint Copy,Bunty's Flight,Shakney,Mitterand,Hold Your Peace,Speak John,Blue Moon,Laredo Lass,Bold Ruler,Fortunate Isle,レインボーファスト,レインボーアンバー,アンバーシャダイ,ノーザンテースト,クリアアンバー,イーデンブルース,マッチウォン,スズブエ,レインボーローズ,ファーストファミリー,First Landing,Somethingroyal,プテイツトアミ,Prince Taj,Turkhan Law
レオダーバン,レオダーバン,0,マルゼンスキー,ニジンスキー,Northern Dancer,Nearctic,Nearco,Lady Angela,Natalma,Native Dancer,Almahmoud,Flaming Page,Bull Page,Bull Lea,Our Page,Flaring Top,Menow,Flaming Top,シル,Buckpasser,Tom Fool,Menow,Gaga,Busanda,War Admiral,Businesslike,Quill,Princequillo,Prince Rose,Cosquilla,Quick Touch,Count Fleet,Alms,シルテイーク,ダンサーズイメージ,Native Dancer,Mahmoud,Unbreakable,Black Polly,Geisha,Discovery,Miyako,Noors Image,Noor,Nasrullah,Queen of Baghdad,Little Sphinx,Challenger,Khara,ヤマトマサル,コダマ,ブッフラー,Prince Chevalier,Monsoon,シラオキ,プリメロ,第弐スターカツプ,ミスミハル,ミハルオー,月友,第参フラツシングラス,マイラブ,セフト,雪義
レッツゴーターキン,レッツゴーターキン,0,ターゴワイス,Round Table,Princequillo,Prince Rose,Rose Prince,Indolence,Cosquilla,Papyrus,Quick Thought,Knights Daughter,Sir Cosmo,The Boss,Ayn Hali,Feola,Friar Marcus,Aloe,Matriarch,Bold Ruler,Nasrullah,Nearco,Mumtaz Begum,Miss Disco,Discovery,Outdone,Lyceum,Bull Lea,Bull Dog,Rose Leaves,Colosseum,Ariel,Arena,ダイナターキン,ノーザンテースト,Northern Dancer,Nearctic,Nearco,Lady Angela,Natalma,Native Dancer,Almahmoud,Lady Victoria,Victoria Park,Chop Chop,Victoriana,Lady Angela,Hyperion,Sister Sarah,シヤダイターキン,ガーサント,Bubbles,La Farina,Spring Cleaning,Montagnana,Brantome,Mauretania,ブラツクターキン,ブラックウイング,Balladier,Taj Bibi,フオルカー,Alsab,Valkara
レッドファルクス,レッドファルクス,0,スウェプトオーヴァーボード,エンドスウィープ,フォーティナイナー,ミスタープロスペクター,Raise a Native,Gold Digger,File,トムロルフ,Continue,Broom Dance,Dance Spell,Northern Dancer,Obeah,Witching Hour,Thinking Cap,Enchanted Eve,Sheer Ice,Cutlass,Damascus,Sword Dancer,Kerala,Aphonia,Dunce,Gambetta,Hey Dolly A.,Ambehaving,Ambiorix,Dentifrice,Swift Deal,Native Charger,Miss Barter,ベルモット,サンデーサイレンス,ヘイロー,Hail to Reason,Turn-to,Nothirdchance,Cosmah,Cosmic Bomb,Almahmoud,Wishing Well,アンダースタンディング,Promised Land,Pretty Ways,Mountain Flower,Montparnasse,Edelweiss,レガシーオブストレングス,Affirmed,Exclusive Native,Raise a Native,Exclusive,Won't Tell You,Crafty Admiral,Scarlet Ribbon,Katonka,Minnesota Mac,Rough'n Tumble,Cow Girl,Minnetonka,Chieftain,Heliolight
レッドランサム,レッドランサム,0,Roberto,Hail to Reason,Turn-to,Royal Charger,Nearco,Sun Princess,Source Sucree,Admiral Drake,Lavendula,Nothirdchance,Blue Swords,Blue Larkspur,Flaming Swords,Galla Colors,Sir Gallahad,Rouge et Noir,Bramalea,Nashua,Nasrullah,Nearco,Mumtaz Begum,Segula,Johnstown,Sekhmet,Rarelea,Bull Lea,Bull Dog,Rose Leaves,Bleebok,Blue Larkspur,Forteresse,アラビア２,Damascus,Sword Dancer,Sunglow,Sun Again,Rosern,Highland Fling,By Jimminy,Swing Time,Kerala,My Babu,Djebel,Perfume,Blade of Time,Sickle,Bar Nothing,Christmas Wind,Nearctic,Nearco,Pharos,Nogara,Lady Angela,Hyperion,Sister Sarah,Bally Free,Ballymoss,Mossborough,Indian Call,Fair Freedom,Fair Trial,Democratie
レッドロード,レッドロード,0,Red God,Nasrullah,Nearco,Pharos,Phalaris,Scapa Flow,Nogara,Havresac,Catnip,Mumtaz Begum,Blenheim,Blandford,Malva,Mumtaz Mahal,The Tetrarch,Lady Josephine,Spring Run,Menow,Pharamond,Phalaris,Selene,Alcibiades,Supremus,Regal Roman,Boola Brook,Bull Dog,Teddy,Plucky Liege,Brookdale,Peter Pan,Sweepaway,Dame de Grace,Armistice,Worden,Wild Risk,Rialto,Wild Violet,Sans Tares,Sind,Tara,Commemoration,Vandale,Plassy,Vanille,Anne Comnene,Fair Copy,Aziyade,Aglae Grace,Mousson,Rose Prince,Prince Palatine,Eglantine,Spring Tide,Sans Souci,Spring Cleaning,Agathe,Amfortas,Ksar,Persephone,Melanie,Brabant,Menthe
レモンドロップキッド,レモンドロップキッド,0,キングマンボ,ミスタープロスペクター,Raise a Native,Native Dancer,Mahmoud,Geisha,Raise You,Case Ace,Lady Glory,Gold Digger,Nashua,Nasrullah,Segula,Sequence,Count Fleet,Miss Dogwood,Miesque,ヌレイエフ,Northern Dancer,Nearctic,Natalma,Special,フォルリ,Thong,Pasadoble,Prove Out,グロースターク,Equal Venture,Santa Quilla,Sanctus,Neriad,Charming Lassie,シアトルスルー,Bold Reasoning,Boldnesian,Bold Ruler,Alanesian,Reason to Earn,Hail to Reason,Sailing Home,My Charmer,Poker,Round Table,Glamour,Fair Charmer,Jet Action,Myrtle Charm,Lassie Dear,Buckpasser,Tom Fool,Menow,Gaga,Busanda,War Admiral,Businesslike,Gay Missile,Sir Gaylord,Turn-to,Somethingroyal,Missy Baba,My Babu,Uvira
